"","key_f","date_key","end_enb_id","LATITUDE","LONGITUDE","end_cell_id","end_earfcn_dl","hour_key","PDCCH_BusyHr_gmt","lat_center","lon_center","lat_grid_index","lon_grid_index","record_count","imsi_count","avg_duration_ms","avg_rsrp","avg_rsrq","sd_rsrp","sd_rsrq","avg_lat","avg_lon","sd_lat","sd_lon","Weight","SECTOR_ID","EUTRANCELLFDD","year_current_MB","year_1_MB","year_2_MB","year_3_MB","year_4_MB","year_5_MB","year_6_MB","year_7_MB","year_8_MB","year_9_MB","year_10_MB","year_11_MB","year_12_MB","year_13_MB","year_14_MB","year_15_MB","year_16_MB","year_17_MB","year_18_MB","year_19_MB","year_20_MB","year_21_MB","year_22_MB","year_23_MB","year_current_kbps","year_1_kbps","year_2_kbps","year_3_kbps","year_4_kbps","year_5_kbps","year_6_kbps","year_7_kbps","year_8_kbps","year_9_kbps","year_10_kbps","year_11_kbps","year_12_kbps","year_13_kbps","year_14_kbps","year_15_kbps","year_16_kbps","year_17_kbps","year_18_kbps","year_19_kbps","year_20_kbps","year_21_kbps","year_22_kbps","year_23_kbps","grid_id"
"11","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.957835,-91.708551,825,2465,525,201,24580.860952381,-103.213186813187,-13.6879120879121,9.92619469602718,2.20041221432696,41.9593962247619,-91.7093463390476,0.00183673708339171,0.00268067570084094,0.0676459219172787,1,"190001-1",123.909064553537,131.775746472748,145.247614466564,162.314585456127,172.111947535756,169.913482199459,179.775077599536,196.274740597217,207.554054425976,219.481555604948,232.094494578663,245.432260552764,259.536507721299,274.451283320448,290.223165220332,306.901409798995,324.538102386935,343.188321849633,362.91031281407,383.765667298029,405.81951560688,429.140731097797,453.802146376111,479.880778082721,281.961960228493,299.863031973544,330.519016030581,369.355856682387,391.650298392476,386.647568382769,409.088176582056,446.634076381223,472.300781627111,499.442473198816,528.143916552335,558.494744013401,590.58974201469,624.529142489199,660.418935968047,698.371208075936,738.504481876048,780.944092386721,825.822578492464,873.280096251516,923.464853292103,976.533574764766,1032.6519953092,1091.99537057046,"190001-1.825.2465"
"12","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.948842,-91.722362,826,2464,1,1,1025000,-71,-13.5,NA,NA,41.950117,-91.723003,NA,NA,0.000128849375080531,1,"190001-1",0.236017265816261,0.251001421852854,0.276662122793454,0.309170638964051,0.327832281020487,0.323644727998969,0.342428719237212,0.373856648756604,0.395341056049478,0.418060105914186,0.442084751578405,0.467490020100503,0.494355252802474,0.522764349181806,0.552806028991109,0.584574113902848,0.618167814070352,0.653692041618348,0.691257738693467,0.730982223424816,0.772989553536915,0.817410916376756,0.864385040716403,0.914058624919469,0.537070400435226,0.571167679949607,0.62956003053444,0.703534965109309,0.746000568366621,0.736471558824322,0.779215574442012,0.850731574059473,0.899620536432592,0.951318996569173,1.00598841248064,1.06379951240648,1.12493284193274,1.18957931902705,1.25794083041533,1.33023087252559,1.40667520357343,1.48751255692709,1.57299538760469,1.6633906595267,1.75898067293734,1.86006395193289,1.96695618154133,2.07999118203897,"190001-1.826.2464"
"13","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.984815,-91.736174,822,2463,3,2,145821.666666667,-107.5,-16,0.707106781186548,0,41.983589,-91.730001,0.00188865375333731,0.00796206731949163,0.000386548125241593,1,"190001-1",0.708051797448782,0.753004265558562,0.829986368380363,0.927511916892153,0.983496843061461,0.970934183996907,1.02728615771164,1.12156994626981,1.18602316814843,1.25418031774256,1.32625425473521,1.40247006030151,1.48306575840742,1.56829304754542,1.65841808697333,1.75372234170854,1.85450344221106,1.96107612485504,2.0737732160804,2.19294667027445,2.31896866061075,2.45223274913027,2.59315512214921,2.74217587475841,1.61121120130568,1.71350303984882,1.88868009160332,2.11060489532793,2.23800170509986,2.20941467647297,2.33764672332604,2.55219472217842,2.69886160929778,2.85395698970752,3.01796523744192,3.19139853721944,3.37479852579823,3.56873795708114,3.77382249124598,3.99069261757678,4.22002561072028,4.46253767078127,4.71898616281408,4.99017197858009,5.27694201881202,5.58019185579866,5.90086854462399,6.23997354611692,"190001-1.822.2463"
"14","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.966829,-91.708551,824,2465,1502,509,22099.310252996,-105.466076696165,-14.665191740413,6.96026887592065,1.95229017755513,41.9667163435419,-91.7112023202397,0.00222896453117431,0.00299976946804497,0.193531761370957,1,"190001-1",354.497933256024,377.004135622987,415.546508435769,464.374299724005,492.404086092772,486.114381454452,514.327936294292,561.532686432418,593.802266186316,627.926279083108,664.011296870764,702.170010190955,742.521589709316,785.192052471073,830.314655544646,878.030319082077,928.488056733668,981.845446510759,1038.26912351759,1097.93529958407,1161.03030941245,1227.75119639789,1298.30633115604,1372.91605462904,806.679741453709,857.893855284309,945.599165862729,1056.70951759418,1120.49285368666,1106.18028135413,1170.3817928119,1277.79882423733,1351.23004572175,1428.8811328469,1510.99459554592,1597.82686763453,1689.64912858298,1786.74813717862,1889.42712728382,1998.00677053344,2112.82615576728,2234.24386050449,2362.63907218225,2498.4127706091,2641.98897075188,2793.8160558032,2954.36818467508,3124.14675542254,"190001-1.824.2465"
"15","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.975822,-91.736174,823,2463,54,24,10694.4814814815,-112.666666666667,-15.7380952380952,5.59035173493808,2.13917608722889,41.9763947777778,-91.7275572777778,0.0028053647438279,0.00292120857268869,0.00695786625434867,1,"190001-1",12.7449323540781,13.5540767800541,14.9397546308465,16.6952145040588,17.7029431751063,17.4768153119443,18.4911508388094,20.1882590328566,21.3484170266718,22.5752457193661,23.8725765852339,25.2444610854271,26.6951836513336,28.2292748558175,29.8515255655199,31.5670021507538,33.381061959799,35.2993702473908,37.3279178894472,39.4730400649401,41.7414358909934,44.1401894843448,46.6767921986857,49.3591657456513,29.0018016235022,30.8430547172788,33.9962416488598,37.9908881159027,40.2840306917975,39.7694641765134,42.0776410198687,45.9395049992115,48.57950896736,51.3712258147353,54.3233742739545,57.4451736699499,60.7463734643681,64.2372832274605,67.9288048424277,71.832467116382,75.960460992965,80.3256780740628,84.9417509306534,89.8230956144416,94.9849563386163,100.443453404376,106.215633803232,112.319523830105,"190001-1.823.2463"
"16","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",42.002801,-91.694739,820,2466,1,1,0,NA,NA,NA,NA,42.005598,-91.689496,NA,NA,0.000128849375080531,1,"190001-1",0.236017265816261,0.251001421852854,0.276662122793454,0.309170638964051,0.327832281020487,0.323644727998969,0.342428719237212,0.373856648756604,0.395341056049478,0.418060105914186,0.442084751578405,0.467490020100503,0.494355252802474,0.522764349181806,0.552806028991109,0.584574113902848,0.618167814070352,0.653692041618348,0.691257738693467,0.730982223424816,0.772989553536915,0.817410916376756,0.864385040716403,0.914058624919469,0.537070400435226,0.571167679949607,0.62956003053444,0.703534965109309,0.746000568366621,0.736471558824322,0.779215574442012,0.850731574059473,0.899620536432592,0.951318996569173,1.00598841248064,1.06379951240648,1.12493284193274,1.18957931902705,1.25794083041533,1.33023087252559,1.40667520357343,1.48751255692709,1.57299538760469,1.6633906595267,1.75898067293734,1.86006395193289,1.96695618154133,2.07999118203897,"190001-1.820.2466"
"17","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.966829,-91.694739,824,2466,199,77,18249.8040201005,-110.366120218579,-15.1229508196721,7.01821411543445,2.01230228235968,41.9665206984925,-91.7026404170854,0.0021791777314857,0.00242436077213463,0.0256410256410256,1,"190001-1",46.9674358974359,49.9492829487179,55.0557624358974,61.5249571538462,65.2386239230769,64.4053008717949,68.1433151282051,74.3974731025641,78.6728701538461,83.1939610769231,87.9748655641026,93.030514,98.3766953076923,104.030105487179,110.008399769231,116.330248666667,123.015395,130.084716282051,137.56029,145.465462461538,153.824921153846,162.664772358974,172.012623102564,181.897666358974,106.87700968661,113.662368309972,125.282446076354,140.003458056752,148.454113104958,146.55784020604,155.06389931396,169.295583237835,179.024486750086,189.312480317265,200.191694083647,211.696102968889,223.861635544616,236.726284486382,250.33022525265,264.715943632593,279.928365511112,296.014998828491,313.026082133334,331.014741245813,350.037153914531,370.152726434645,391.424280126724,413.918245225756,"190001-1.824.2466"
"18","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.993808,-91.694739,821,2466,1,1,0,NA,NA,NA,NA,41.993811,-91.693601,NA,NA,0.000128849375080531,1,"190001-1",0.236017265816261,0.251001421852854,0.276662122793454,0.309170638964051,0.327832281020487,0.323644727998969,0.342428719237212,0.373856648756604,0.395341056049478,0.418060105914186,0.442084751578405,0.467490020100503,0.494355252802474,0.522764349181806,0.552806028991109,0.584574113902848,0.618167814070352,0.653692041618348,0.691257738693467,0.730982223424816,0.772989553536915,0.817410916376756,0.864385040716403,0.914058624919469,0.537070400435226,0.571167679949607,0.62956003053444,0.703534965109309,0.746000568366621,0.736471558824322,0.779215574442012,0.850731574059473,0.899620536432592,0.951318996569173,1.00598841248064,1.06379951240648,1.12493284193274,1.18957931902705,1.25794083041533,1.33023087252559,1.40667520357343,1.48751255692709,1.57299538760469,1.6633906595267,1.75898067293734,1.86006395193289,1.96695618154133,2.07999118203897,"190001-1.821.2466"
"19","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.993808,-91.722362,821,2464,1,1,90,NA,NA,NA,NA,41.989388,-91.718422,NA,NA,0.000128849375080531,1,"190001-1",0.236017265816261,0.251001421852854,0.276662122793454,0.309170638964051,0.327832281020487,0.323644727998969,0.342428719237212,0.373856648756604,0.395341056049478,0.418060105914186,0.442084751578405,0.467490020100503,0.494355252802474,0.522764349181806,0.552806028991109,0.584574113902848,0.618167814070352,0.653692041618348,0.691257738693467,0.730982223424816,0.772989553536915,0.817410916376756,0.864385040716403,0.914058624919469,0.537070400435226,0.571167679949607,0.62956003053444,0.703534965109309,0.746000568366621,0.736471558824322,0.779215574442012,0.850731574059473,0.899620536432592,0.951318996569173,1.00598841248064,1.06379951240648,1.12493284193274,1.18957931902705,1.25794083041533,1.33023087252559,1.40667520357343,1.48751255692709,1.57299538760469,1.6633906595267,1.75898067293734,1.86006395193289,1.96695618154133,2.07999118203897,"190001-1.821.2464"
"20","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",42.011795,-91.736174,819,2463,2,1,210,NA,NA,NA,NA,42.0138555,-91.736294,0.000914289068072,0.00722238866303276,0.000257698750161062,1,"190001-1",0.472034531632522,0.502002843705708,0.553324245586909,0.618341277928102,0.655664562040974,0.647289455997938,0.684857438474423,0.747713297513207,0.790682112098956,0.836120211828373,0.88416950315681,0.934980040201005,0.988710505604948,1.04552869836361,1.10561205798222,1.1691482278057,1.2363356281407,1.3073840832367,1.38251547738693,1.46196444684963,1.54597910707383,1.63482183275351,1.72877008143281,1.82811724983894,1.07414080087045,1.14233535989921,1.25912006106888,1.40706993021862,1.49200113673324,1.47294311764864,1.55843114888402,1.70146314811895,1.79924107286518,1.90263799313835,2.01197682496128,2.12759902481296,2.24986568386549,2.37915863805409,2.51588166083065,2.66046174505119,2.81335040714685,2.97502511385418,3.14599077520939,3.32678131905339,3.51796134587468,3.72012790386578,3.93391236308266,4.15998236407795,"190001-1.819.2463"
"21","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.975822,-91.694739,823,2466,46,20,29190.9347826087,-115.372093023256,-15.7441860465116,3.81115690355587,2.08558571487397,41.9734473043478,-91.6967890869565,0.00158916819429572,0.00362995204024314,0.00592707125370442,1,"190001-1",10.856794227548,11.5460654052313,12.7264576484989,14.2218493923463,15.0802849269424,14.8876574879526,15.7517210849117,17.1974058428038,18.185688578276,19.2307648720526,20.3358985726066,21.5045409246231,22.7403416289138,24.0471600623631,25.429077333591,26.890409239531,28.4357194472362,30.069833914444,31.7978559798995,33.6251822775415,35.5575194626981,37.6009021533308,39.7617118729545,42.0466967462956,24.7052384200204,26.2737132776819,28.9597614045842,32.3626083950282,34.3160261448646,33.8776917059188,35.8439164243326,39.1336524067357,41.3825446758992,43.7606738421819,46.2754669741094,48.934777570698,51.7469107289062,54.7206486752441,57.865278199105,61.1906201361773,64.7070593643776,68.4255776186461,72.3577878298159,76.515970338228,80.9131109551176,85.5629417889128,90.4799843509011,95.6795943737928,"190001-1.823.2466"
"22","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",42.011795,-91.667116,819,2468,1,1,89,NA,NA,NA,NA,42.014649,-91.671269,NA,NA,0.000128849375080531,1,"190001-1",0.236017265816261,0.251001421852854,0.276662122793454,0.309170638964051,0.327832281020487,0.323644727998969,0.342428719237212,0.373856648756604,0.395341056049478,0.418060105914186,0.442084751578405,0.467490020100503,0.494355252802474,0.522764349181806,0.552806028991109,0.584574113902848,0.618167814070352,0.653692041618348,0.691257738693467,0.730982223424816,0.772989553536915,0.817410916376756,0.864385040716403,0.914058624919469,0.537070400435226,0.571167679949607,0.62956003053444,0.703534965109309,0.746000568366621,0.736471558824322,0.779215574442012,0.850731574059473,0.899620536432592,0.951318996569173,1.00598841248064,1.06379951240648,1.12493284193274,1.18957931902705,1.25794083041533,1.33023087252559,1.40667520357343,1.48751255692709,1.57299538760469,1.6633906595267,1.75898067293734,1.86006395193289,1.96695618154133,2.07999118203897,"190001-1.819.2468"
"23","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",41.984815,-91.694739,822,2466,28,3,10719.5357142857,-107.777777777778,-15.2222222222222,3.34357401286216,1.3821202589704,41.98355725,-91.69951125,0.000703152089603639,0.00084009988933968,0.00360778250225486,1,"190001-1",6.6084834428553,7.02803981187991,7.74653943821672,8.65677789099343,9.17930386857364,9.06205238397114,9.58800413864193,10.4679861651849,11.0695495693854,11.7056829655972,12.3783730441953,13.0897205628141,13.8419470784693,14.6374017770906,15.4785688117511,16.3680751892797,17.3086987939698,18.3033771653137,19.3552166834171,20.4675022558949,21.6437074990336,22.8875056585492,24.2027811400593,25.5936414977451,15.0379712121863,15.992695038589,17.6276808549643,19.6989790230606,20.8880159142654,20.621203647081,21.8180360843763,23.8204840736652,25.1893750201126,26.6369319039368,28.1676755494579,29.7863863473814,31.4981195741168,33.3082209327573,35.2223432516292,37.2464644307166,39.3869057000559,41.6503515939585,44.0438708529314,46.5749384667475,49.2514588422455,52.0817906541208,55.0747730831572,58.2397530970913,"190001-1.822.2466"
"24","190001-1.5070","20180811","190001",41.95727901,-91.71944388,"48640257","5070","00","2018-08-11 00:00:00",42.020788,-91.736174,818,2463,1,1,3001,NA,NA,NA,NA,42.021261,-91.733433,NA,NA,0.000128849375080531,1,"190001-1",0.236017265816261,0.251001421852854,0.276662122793454,0.309170638964051,0.327832281020487,0.323644727998969,0.342428719237212,0.373856648756604,0.395341056049478,0.418060105914186,0.442084751578405,0.467490020100503,0.494355252802474,0.522764349181806,0.552806028991109,0.584574113902848,0.618167814070352,0.653692041618348,0.691257738693467,0.730982223424816,0.772989553536915,0.817410916376756,0.864385040716403,0.914058624919469,0.537070400435226,0.571167679949607,0.62956003053444,0.703534965109309,0.746000568366621,0.736471558824322,0.779215574442012,0.850731574059473,0.899620536432592,0.951318996569173,1.00598841248064,1.06379951240648,1.12493284193274,1.18957931902705,1.25794083041533,1.33023087252559,1.40667520357343,1.48751255692709,1.57299538760469,1.6633906595267,1.75898067293734,1.86006395193289,1.96695618154133,2.07999118203897,"190001-1.818.2463"
